,Plant_Id,Scientific_name,Plant_Name_Mapped,Plant_Use,Kingdom,Family,Group,Common_Name,Synonymous_names,System_of_medicine
739,3041,Corchorus depressus,Corchorus depressus,"[['fruit', 'Demulcents'], ['leaf', 'Dysentery'], ['leaf', 'Diarrhea'], ['leaf', 'Demulcents'], ['leaf', 'Appetite stimulants'], ['fruit', 'Gastrointestinal hemorrhage'], ['fruit', 'Antifungal agents'], ['None', 'Antipyretics'], ['seed', 'Fertility agents'], ['None', 'General tonic for rejuvenation'], ['seed', 'Gonorrhea'], ['leaf', 'Emollients'], ['None', 'Wounds and injuries'], ['None', 'Urination disorders'], ['seed', 'General tonic for rejuvenation'], ['None', 'Increase physical endurance, strength and stamina'], ['seed', 'Gastrointestinal hemorrhage'], ['leaf', 'Dyspepsia'], ['root', 'General tonic for rejuvenation'], ['leaf', 'Laxatives'], ['None', 'Fever'], ['None', 'Edema'], ['None', 'Aphrodisiacs'], ['None', 'Urinary bladder diseases'], ['aerial part', 'Malaria'], ['leaf', 'Erectile dysfunction'], ['seed', 'Demulcents'], ['root', 'Antifungal agents'], ['root', 'Anti-bacterial agents'], ['plant exudate', 'Gonorrhea'], ['leaf', 'Liver diseases'], ['leaf', 'Flatulence'], ['None', 'Angiotensin-converting enzyme inhibitors'], ['shoot', 'Anti-bacterial agents'], ['shoot', 'Antifungal agents'], ['None', 'Anti-infective agents'], ['None', 'Analgesics'], ['whole plant', 'Wound healing'], ['whole plant', 'Antipyretics'], ['whole plant', 'Analgesics']]",Plantae,Malvaceae,Angiosperms,Bahuphali,"Corchorus antichorus, Corchorus depressus","Ayurveda, Unani"
740,3042,Corchorus fascicularis,Corchorus fascicularis,"[['None', 'Astringents'], ['None', 'Dysentery'], ['None', 'General tonic for rejuvenation'], ['None', 'Parasympatholytics'], ['plant exudate', 'Gonorrhea'], ['stem', 'Parasympatholytics'], ['None', 'Anti-arrhythmia agents'], ['None', 'Anti-infective agents, local']]",Plantae,Malvaceae,Angiosperms,African Jute,"Corchorous fascicularis, Corchorus fascicularis","Ayurveda, Unani"
741,3043,Corchorus olitorius,Corchorus olitorius,"[['whole plant excluding root', 'Cardiovascular system'], ['whole plant', 'Anti-bacterial agents'], ['seed', 'Uterine contraction'], ['seed', 'Heart diseases'], ['leaf', 'Neoplasms'], ['seed', 'Contraceptive agents'], ['seed', 'Cathartics'], ['seed', 'Anticonvulsants'], ['seed', 'Anthelmintics'], ['seed', 'Hair loss'], ['leaf', 'General tonic for rejuvenation'], ['seed', 'Demulcents'], ['leaf', 'Infection'], ['leaf', 'Hemorrhoids'], ['leaf', 'Gonorrhea'], ['None', 'Cystitis'], ['leaf', 'Fever'], ['leaf', 'Dysuria'], ['leaf', 'Dysentery'], ['leaf', 'Diuretics'], ['leaf', 'Demulcents'], ['leaf', 'Cystitis'], ['leaf', 'Appetite stimulants'], ['leaf', 'Antipyretics'], ['leaf', 'Anthelmintics'], ['fruit', 'Fever'], ['leaf', 'Laxatives'], ['leaf', 'Flatulence'], ['None', 'Dysentery'], ['None', 'Dysuria'], ['None', 'General tonic for rejuvenation'], ['seed', 'Lice infestations'], ['None', 'Diuretics'], ['None', 'Fever']]",Plantae,Malvaceae,Angiosperms,Nalta Jute,Corchorus olitorius,"Ayurveda, Siddha, Unani"
742,3044,Corchorus tridens,Corchorus tridens,"[['None', 'Anti-arrhythmia agents'], ['None', 'Adrenergic antagonists'], ['None', 'Hypnosis'], ['None', 'Cholinergic antagonists'], ['None', 'Hypotension']]",Plantae,Malvaceae,Angiosperms,Horn-Fruited Jute,Corchorus tridens,
743,3045,Corchorus trilocularis,Corchorus trilocularis,"[['None', 'Visceral disorders'], ['None', 'Fever'], ['None', 'Antifungal agents'], ['seed', 'Scabies'], ['seed', 'Intestinal diseases, parasitic'], ['seed', 'Flatulence'], ['seed', 'Fever'], ['root', 'Flatulence'], ['plant exudate', 'Demulcents'], ['leaf', 'Demulcents'], ['seed', 'Abdominal pain'], ['leaf', 'Flatulence'], ['None', 'Scabies'], ['seed', 'Demulcents'], ['root', 'Demulcents'], ['leaf', 'Diarrhea']]",Plantae,Malvaceae,Angiosperms,Wild Jute,Corchorus trilocularis,Ayurveda
744,3049,Cordia cylindrostachya,Cordia cylindrostachya,"[['None', 'Dysentery'], ['None', 'Abdominal pain'], ['None', 'Abortifacient agents'], ['None', 'Diarrhea'], ['None', 'Menstruation disturbances']]",Plantae,Boraginaceae,Angiosperms,,"Cordia cylindrostachya, Cordia cylindristachya",
745,3050,Cordia dichotoma,Cordia dichotoma,"[['seed', 'Hemagglutination'], ['fruit', 'Leprosy'], ['fruit', 'Lung diseases'], ['fruit', 'Pain'], ['fruit', 'Pectoralis muscles'], ['fruit', 'Skin diseases'], ['fruit', 'Splenic diseases'], ['fruit', 'Syphilis'], ['fruit', 'Thirst'], ['fruit', 'Laryngeal diseases'], ['fruit', 'Infertility, male'], ['fruit', 'Fever'], ['fruit', 'Hematologic diseases'], ['fruit', 'Ulcer'], ['fruit', 'Expectorants'], ['fruit', 'Emollients'], ['fruit', 'Diuretics'], ['fruit', 'Demulcents'], ['fruit', 'Cough'], ['fruit', 'Common cold'], ['fruit', 'Bronchitis'], ['fruit', 'Bronchial diseases'], ['fruit', 'Hemorrhage'], ['fruit', 'Urethritis'], ['leaf', 'Gonorrhea'], ['fruit', 'Urination disorders'], ['None', 'Splenic diseases'], ['None', 'Scorpion stings'], ['None', 'Lung diseases'], ['None', 'Intestinal diseases, parasitic'], ['None', 'Hypersensitivity'], ['None', 'Snake bites'], ['leaf', 'Pregnancy complications'], ['leaf', 'Dysentery'], ['fruit', 'Urinary tract infections'], ['leaf', 'Diuretics'], ['leaf', 'Eye pain'], ['leaf', 'Cough'], ['leaf', 'Common cold'], ['leaf', 'Aphrodisiacs'], ['leaf', 'Antispermatogenic agents'], ['leaf', 'Anti-infective agents'], ['leaf', 'Anthelmintics'], ['fruit', 'Urethral diseases'], ['leaf', 'Insecticides'], ['fruit', 'Wound healing'], ['leaf', 'Demulcents'], ['leaf', 'Syphilis'], ['whole plant excluding root', 'Diuretics'], ['seed', 'Anthelmintics'], ['None', 'Anthelmintics'], ['None', 'Antifungal agents'], ['None', 'Astringents'], ['None', 'Bronchial diseases'], ['None', 'Cholera'], ['leaf', 'Hypnotics and sedatives'], ['None', 'Demulcents'], ['None', 'Diuretics'], ['None', 'Dysentery'], ['None', 'Dyspepsia'], ['whole plant excluding root', 'Hypothermia'], ['None', 'Edema'], ['None', 'Expectorants'], ['None', 'Fever'], ['leaf', 'Headache'], ['None', 'Urticaria'], ['None', 'Urinary tract infections'], ['None', 'Ulcer'], ['None', 'Erysipelas'], ['leaf', 'Ulcer'], ['whole plant excluding root', 'Antiprotozoal agents'], ['seed', 'Antifungal agents'], ['seed', 'Anti-inflammatory agents'], ['fruit', 'Astringents'], ['fruit', 'Asthma'], ['fruit', 'Arthralgia'], ['fruit', 'Aphrodisiacs'], ['fruit', 'Antifungal agents'], ['fruit', 'Anti-bacterial agents'], ['fruit', 'Anthelmintics'], ['bark', 'Ulcer'], ['whole plant excluding root', 'Central nervous system diseases'], ['bark', 'Spider bites'], ['bark', 'Skin diseases'], ['bark', 'Pregnancy complications'], ['bark', 'Pain'], ['bark', 'Leprosy, lepromatous'], ['bark', 'Leprosy'], ['bark', 'Hematologic diseases'], ['bark', 'Helminthiasis'], ['stem', 'Anti-infective agents'], ['bark', 'Fever'], ['stem', 'Insecticides'], ['bark', 'Smallpox'], ['bark', 'Diarrhea'], ['bark', 'Dyspepsia'], ['bark', 'Erysipelas'], ['bark', 'Colic'], ['bark', 'Blister'], ['bark', 'Antiviral agents'], ['bark', 'Anthelmintics'], ['bark', 'Angiotensin-converting enzyme inhibitors']]",Plantae,Boraginaceae,Angiosperms,Indian Cherry,"Cordia wallichii, Cordia latifolia, Cordia obliqua, Cordia dichotoma, Cordia dichotama","Ayurveda, Siddha, Sowa Rigpa, Unani"
746,3054,Cordia gharaf,Cordia sinensis,"[['leaf', 'Asthenia'], ['stem', 'Toothache'], ['whole plant excluding root', 'Cardiovascular system'], ['whole plant excluding root', 'Hypothermia'], ['leaf', 'Fever'], ['leaf', 'Disorder of ejaculation'], ['fruit', 'Constipation'], ['fruit', 'Hemorrhoids'], ['fruit', 'Fever'], ['fruit', 'Disorder of ejaculation'], ['fruit', 'Anthelmintics'], ['flower', 'Stomatitis'], ['flower', 'Headache'], ['flower', 'Fever'], ['bark', 'Toothache'], ['bark', 'Mouthwashes'], ['bark', 'Astringents'], ['fruit', 'Toothache'], ['aerial part', 'Central nervous system depressants']]",Plantae,Boraginaceae,Angiosperms,Long-Leaf Cordia,"Cordia angustifolia, Cordia gharaf, Cordia rothii, Cordia sinensis","Ayurveda, Siddha"
747,3059,Cordia myxa,Cordia myxa,"[['None', 'Cholera'], ['None', 'Urticaria'], ['None', 'Edema'], ['None', 'Snake bites'], ['fruit', 'Urinary tract infections'], ['None', 'Dysentery'], ['fruit', 'Splenic diseases'], ['None', 'Scorpion stings'], ['fruit', 'Demulcents'], ['fruit', 'Astringents'], ['fruit', 'Anthelmintics'], ['bark', 'Ulcer'], ['bark', 'Headache'], ['bark', 'Fever'], ['bark', 'Dyspepsia'], ['aerial part', 'Hypothermia'], ['aerial part', 'Diuretics'], ['fruit', 'Lung diseases'], ['fruit', 'Diuretics'], ['seed', 'Antifungal agents'], ['fruit', 'Urologic diseases']]",Plantae,Boraginaceae,Angiosperms,,Cordia myxa,"Ayurveda, Siddha, Sowa Rigpa, Unani"
748,3064,Cordia sebestena,Cordia sebestena,"[['None', 'Emollients'], ['None', 'Common cold'], ['None', 'Bronchitis'], ['None', 'Fever'], ['None', 'Influenza, human'], ['None', 'Pectoralis muscles'], ['None', 'Cough']]",Plantae,Boraginaceae,Angiosperms,Scarlet Cordia,Cordia sebestena,
749,3067,Cordyline australis,Cordyline australis,"[['leaf', 'Wounds and injuries'], ['leaf', 'Diarrhea'], ['leaf', 'Dysentery']]",Plantae,Asparagaceae,Angiosperms,Cabbage Tree,Cordyline australis,
750,3068,Cordyline fruticosa,Cordyline fruticosa,"[['leaf', 'Stomach diseases'], ['flower', 'Asthma'], ['flower', 'Fever'], ['flower', 'Nasal polyps'], ['leaf', 'Anti-inflammatory agents'], ['leaf', 'Diarrhea'], ['leaf', 'Dysentery'], ['leaf', 'Ulcer'], ['leaf', 'Wounds and injuries'], ['None', 'Arthritis'], ['rhizome', 'Stomach diseases'], ['None', 'Neuralgia'], ['None', 'Hemorrhage'], ['None', 'Heart diseases'], ['None', 'Asthma'], ['rhizome', 'Cough'], ['root', 'Exanthema'], ['root', 'Endophthalmitis'], ['leaf', 'Exanthema'], ['rhizome', 'Fever'], ['rhizome', 'Diarrhea'], ['root', 'Fever'], ['leaf', 'Eye infections'], ['leaf', 'Endophthalmitis'], ['leaf', 'Pain'], ['leaf', 'Earache'], ['leaf', 'Fever'], ['leaf', 'Periodontal abscess'], ['rhizome', 'Dysentery']]",Plantae,Asparagaceae,Angiosperms,Ti Plant,Cordyline fruticosa,
751,3070,Coreopsis grandiflora,Coreopsis grandiflora,"[['whole plant', 'Hypotension'], ['None', 'Cardiovascular system'], ['None', 'Hypotension']]",Plantae,Compositae,Angiosperms,,Coreopsis grandiflora,
752,3071,Coreopsis tinctoria,Coreopsis tinctoria,"[['root', 'Diarrhea']]",Plantae,Compositae,Angiosperms,Golden Coreopsis,Coreopsis tinctoria,
753,3073,Coriandrum sativum,Coriandrum sativum,"[['None', 'Ulcer'], ['None', 'Cooling effect on body'], ['None', 'Wounds and injuries'], ['None', 'Urologic diseases'], ['None', 'Urination disorders'], ['fruit', 'Gout'], ['None', 'Thirst'], ['fruit', 'Headache'], ['None', 'Splenic diseases'], ['None', 'Dysentery'], ['None', 'Dyspepsia'], ['None', 'Dyspnea'], ['None', 'Fever'], ['None', 'Flatulence'], ['None', 'Gastroenteritis'], ['None', 'Headache'], ['seed', 'Flatulence'], ['seed', 'Fertility agents'], ['seed', 'Eye infections'], ['seed', 'Disorder of ejaculation'], ['seed', 'Dyspepsia'], ['seed', 'Diuretics'], ['seed', 'Colic'], ['seed', 'Chickenpox'], ['seed', 'Carbuncle'], ['seed', 'Appetite stimulants'], ['seed', 'Aphrodisiacs'], ['seed', 'Antirheumatic agents'], ['seed', 'Antipyretics'], ['seed', 'Anti-infective agents'], ['seed', 'Antifungal agents'], ['seed', 'Anti-bacterial agents'], ['seed', 'Anthelmintics'], ['seed', 'Abdominal pain'], ['root', 'Antifungal agents'], ['leaf', 'Vomiting'], ['None', 'Diuretics'], ['None', 'Diabetes mellitus'], ['None', 'Cough'], ['None', 'Conjunctivitis'], ['seed', 'Hemorrhoids'], ['seed', 'Intestinal diseases'], ['seed', 'Leukorrhea'], ['seed', 'Neuralgia'], ['seed', 'Pectoralis muscles'], ['seed', 'General tonic for rejuvenation'], ['seed', 'Ulcer'], ['seed', 'Urination disorders'], ['seed', 'Vomiting'], ['seed', 'Cooling effect on body'], ['shoot', 'Earache'], ['stem', 'Anemia, hemolytic'], ['stem', 'Antifungal agents'], ['leaf', 'Vitiligo'], ['stem', 'Dyspepsia'], ['stem', 'Hemorrhoids'], ['whole plant', 'Anti-bacterial agents'], ['whole plant', 'Erythema'], ['None', 'Anthelmintics'], ['None', 'Anti-infective agents, local'], ['None', 'Antineoplastic agents'], ['None', 'Antirheumatic agents'], ['None', 'Antitubercular agents'], ['None', 'Aphrodisiacs'], ['None', 'Carbuncle'], ['None', 'Cardiotonic agents'], ['None', 'Colic'], ['None', 'Common cold'], ['stem', 'Flatulence'], ['None', 'Syphilis'], ['leaf', 'Toothache'], ['leaf', 'General tonic for rejuvenation'], ['fruit', 'Thirst'], ['fruit', 'Rheumatic fever'], ['fruit', 'General tonic for rejuvenation'], ['fruit', 'Pharyngitis'], ['fruit', 'Pectoralis muscles'], ['fruit', 'Pain'], ['fruit', 'Oral ulcer'], ['fruit', 'Neuralgia'], ['fruit', 'Liver diseases'], ['fruit', 'Leukorrhea'], ['fruit', 'Laryngeal diseases'], ['fruit', 'Intestinal diseases'], ['fruit', 'Hemorrhoids'], ['fruit', 'Hemorrhage'], ['fruit', 'Helminthiasis'], ['None', 'Hemorrhoids'], ['None', 'Hyperlipidemias'], ['None', 'Inflammatory bowel diseases'], ['None', 'Intestinal diseases, parasitic'], ['None', 'Measles'], ['None', 'Neuralgia'], ['None', 'Pain'], ['None', 'Parasympatholytics'], ['None', 'General tonic for rejuvenation'], ['None', 'Scorpion stings'], ['None', 'Sexually transmitted diseases'], ['None', 'Snake bites'], ['fruit', 'Tuberculosis, lymph node'], ['fruit', 'Urination disorders'], ['fruit', 'Vomiting'], ['fruit', 'Cooling effect on body'], ['leaf', 'Pain'], ['leaf', 'Laryngeal diseases'], ['leaf', 'Jaundice'], ['leaf', 'Insecticides'], ['leaf', 'Hypnotics and sedatives'], ['leaf', 'Hiccup'], ['leaf', 'Hemostatics'], ['leaf', 'Hemorrhoids'], ['leaf', 'Hemorrhage'], ['leaf', 'Halitosis'], ['leaf', 'Gingival hemorrhage'], ['leaf', 'Furunculosis'], ['leaf', 'Flatulence'], ['leaf', 'Suppuration'], ['leaf', 'Eye diseases'], ['leaf', 'Epistaxis'], ['leaf', 'Earache'], ['leaf', 'Dyspepsia'], ['leaf', 'Diarrhea'], ['leaf', 'Diabetes mellitus'], ['leaf', 'Conjunctivitis'], ['leaf', 'Common cold'], ['leaf', 'Antipyretics'], ['leaf', 'Anti-inflammatory agents'], ['leaf', 'Antifungal agents'], ['leaf', 'Antacids'], ['leaf', 'Analgesics'], ['leaf', 'Abscess'], ['leaf', 'Erythema'], ['None', 'Diarrhea'], ['seed', 'Halitosis'], ['fruit', 'Abdominal pain'], ['fruit', 'Dysentery'], ['fruit', 'Dyspepsia'], ['fruit', 'Edema'], ['fruit', 'Disorder of ejaculation'], ['fruit', 'Emollients'], ['fruit', 'Epistaxis'], ['fruit', 'Erysipelas'], ['fruit', 'Exanthema'], ['fruit', 'Expectorants'], ['fruit', 'Eye infections'], ['fruit', 'Flatulence'], ['fruit', 'Gastrointestinal diseases'], ['fruit', 'Dizziness'], ['seed', 'Headache'], ['fruit', 'Fever'], ['fruit', 'Diuretics'], ['fruit', 'Diarrhea'], ['fruit', 'Cough'], ['aerial part', 'Antiviral agents'], ['fruit', 'Analgesics'], ['fruit', 'Anorexia'], ['fruit', 'Anthelmintics'], ['fruit', 'Anti-arrhythmia agents'], ['fruit', 'Anti-bacterial agents'], ['fruit', 'Anti-infective agents'], ['fruit', 'Anti-inflammatory agents'], ['fruit', 'Antioxidants'], ['fruit', 'Antipyretics'], ['fruit', 'Antirheumatic agents'], ['fruit', 'Aphrodisiacs'], ['fruit', 'Appetite stimulants'], ['fruit', 'Bronchitis'], ['fruit', 'Carbuncle'], ['fruit', 'Cardiovascular system'], ['fruit', 'Central nervous system diseases'], ['fruit', 'Colic'], ['fruit', 'Common cold'], ['fruit', 'Conjunctivitis']]",Plantae,Apiaceae,Angiosperms,Coriander,"Coriandrum sativum, Coriandrum sativam","Ayurveda, Siddha, Sowa Rigpa, Unani"
754,3076,Cornus capitata,Cornus capitata,"[['leaf', 'Antiviral agents'], ['leaf', 'Spasm'], ['leaf', 'Contraceptive agents']]",Plantae,Cornaceae,Angiosperms,Himalayan Strawberry Tree,"Benthamidia capitata, Cornus capitata",
755,3077,Cornus macrophylla,Cornus macrophylla,"[['None', 'Antiprotozoal agents']]",Plantae,Cornaceae,Angiosperms,Large Leaf Dogwood,"Swida macrophylla, Cornus macrophylla",
756,3079,Coronopus didymus,Lepidium didymum,"[['whole plant', 'Hypoglycemic agents'], ['whole plant', 'Antioxidants'], ['seed', 'Headache'], ['None', 'Radiation-protective agents'], ['None', 'Insecticides'], ['None', 'Anti-inflammatory agents'], ['whole plant', 'Diuretics'], ['whole plant', 'Antipyretics'], ['whole plant', 'Hypersensitivity']]",Plantae,Brassicaceae,Angiosperms,Bitter Cress,"Senebiera pinnatifida, Coronopus didymus, Senebiera didyma, Lepidium didymum",
757,3080,Cortaderia selloana,Cortaderia selloana,"[['rhizome', 'Diuretics']]",Plantae,Poaceae,Angiosperms,,Cortaderia selloana,
758,3087,Corydalis chaerophylla,Corydalis chaerophylla,"[['whole plant', 'Antifungal agents']]",Plantae,Papaveraceae,Angiosperms,,Corydalis chaerophylla,
759,3088,Corydalis cornuta,Corydalis cornuta,"[['None', 'Hypotension'], ['None', 'Cardiovascular system']]",Plantae,Papaveraceae,Angiosperms,Horned Corydalis,"Corydalis stewartii, Corydalis cornuta",
760,3095,Corydalis flabellata,Corydalis flabellata,"[['None', 'General tonic for rejuvenation'], ['None', 'Skin diseases'], ['None', 'Syphilis'], ['None', 'Tuberculosis, lymph node'], ['None', 'Diuretics'], ['None', 'Fever'], ['None', 'Chronic disease']]",Plantae,Papaveraceae,Angiosperms,,"Corydalis flabellate, Corydalis flabellata",Unani
761,3097,Corydalis govaniana,Corydalis govaniana,"[['root', 'Liver diseases'], ['root', 'Tuberculosis, lymph node'], ['stem', 'Syphilis'], ['stem', 'Antiperiodic'], ['None', 'Eye diseases'], ['None', 'Anticonvulsants'], ['None', 'Diuretics'], ['stem', 'Sprains and strains'], ['None', 'Fever'], ['whole plant', 'Eye diseases'], ['stem', 'Skin diseases'], ['stem', 'Insecticides'], ['stem', 'Pain'], ['stem', 'Liver diseases'], ['None', 'Gastrointestinal diseases'], ['stem', 'Eye diseases'], ['shoot', 'Anti-bacterial agents'], ['seed', 'Flatulence'], ['root', 'Antiperiodic'], ['root', 'Wounds and injuries'], ['aerial part', 'Cardiovascular system'], ['root', 'Diuretics'], ['stem', 'General tonic for rejuvenation'], ['None', 'Jaundice'], ['None', 'Liver diseases'], ['None', 'Malaria'], ['root', 'Furunculosis'], ['root', 'Flatulence'], ['root', 'Dyspepsia'], ['leaf', 'Sprains and strains'], ['root', 'Anti-bacterial agents'], ['root', 'Abdominal pain'], ['plant exudate', 'Eye diseases'], ['leaf', 'Antiperiodic'], ['leaf', 'Tuberculosis, lymph node'], ['leaf', 'Syphilis'], ['leaf', 'Fever'], ['leaf', 'Skin diseases'], ['leaf', 'General tonic for rejuvenation'], ['leaf', 'Muscular diseases'], ['leaf', 'Liver diseases'], ['leaf', 'Insecticides'], ['root', 'Skin diseases'], ['leaf', 'Eye diseases'], ['leaf', 'Abdominal pain'], ['flower', 'Fever'], ['aerial part', 'Central nervous system stimulants'], ['aerial part', 'Hypotension'], ['root', 'General tonic for rejuvenation'], ['stem', 'Diuretics'], ['root', 'Syphilis'], ['stem', 'Tuberculosis, lymph node'], ['None', 'Tuberculosis, lymph node'], ['root', 'Muscular diseases'], ['leaf', 'Pain'], ['leaf', 'Diuretics']]",Plantae,Papaveraceae,Angiosperms,Govan's Corydalis,Corydalis govaniana,Ayurveda
762,3100,Corydalis longipes,Corydalis longipes,"[['whole plant', 'Antifungal agents']]",Plantae,Papaveraceae,Angiosperms,,"Corydalis longipes, Convdalis longipes",
763,3102,Corydalis meifolia,Corydalis meifolia,"[['whole plant', 'Appetite stimulants'], ['whole plant', 'Liver diseases'], ['None', 'Appetite stimulants'], ['None', 'Cardiovascular system'], ['None', 'Headache'], ['None', 'Liver diseases'], ['None', 'Parasympatholytics']]",Plantae,Papaveraceae,Angiosperms,Threadleaf Corydalis,"Corydalis meifolia, Corydalis meiofolia",
764,3111,Corydalis vaginans,Corydalis vaginans,"[['None', 'Hypotension'], ['None', 'Eye diseases'], ['plant exudate', 'Eye diseases'], ['plant exudate', 'Endophthalmitis']]",Plantae,Papaveraceae,Angiosperms,Glaucous Corydalis,"Corydalis ramosa, Corydalis vaginans",
765,3116,Corymbia torelliana,Corymbia torelliana,"[['leaf', 'Anti-bacterial agents'], ['leaf', 'Antifungal agents']]",Plantae,Myrtaceae,Angiosperms,,"Eucalyptus torelliana, Corymbia torelliana",
766,3121,Coscinium fenestratum,Coscinium fenestratum,"[['root', 'Hyperpigmentation'], ['root', 'Leishmaniasis, cutaneous'], ['None', 'Jaundice'], ['None', 'Inflammation'], ['None', 'Hypohidrosis'], ['None', 'Analgesics'], ['None', 'Graves ophthalmopathy'], ['None', 'Fever'], ['None', 'Eye diseases'], ['None', 'Diabetes mellitus'], ['None', 'Asthenia'], ['None', 'Appetite stimulants'], ['None', 'Antipyretics'], ['root', 'Hemorrhage'], ['bark', 'Fever'], ['bark', 'Jaundice'], ['root', 'Anthelmintics'], ['root', 'Anti-bacterial agents'], ['root', 'Antifungal agents'], ['root', 'Anti-infective agents, local'], ['root', 'Appetite stimulants'], ['None', 'General tonic for rejuvenation'], ['root', 'Asthenia'], ['None', 'Skin diseases'], ['None', 'Wounds and injuries'], ['whole plant', 'Diuretics'], ['whole plant', 'Cardiovascular system'], ['whole plant', 'Antifungal agents'], ['whole plant', 'Anti-bacterial agents'], ['stem', 'Urination disorders'], ['stem', 'Skin diseases'], ['wood', 'Appetite stimulants'], ['stem', 'General tonic for rejuvenation'], ['stem', 'Pain'], ['stem', 'Otitis media'], ['stem', 'Liver diseases'], ['stem', 'Lithiasis'], ['stem', 'Anemia'], ['stem', 'Jaundice'], ['stem', 'Hypotension'], ['stem', 'Psoriasis'], ['stem', 'Hypoglycemic agents'], ['None', 'Abdominal pain'], ['None', 'Anti-infective agents, local'], ['None', 'Wound healing'], ['root', 'Diuretics'], ['root', 'Dysentery'], ['root', 'Dyspepsia'], ['root', 'Otitis media'], ['root', 'General tonic for rejuvenation'], ['stem', 'Fever'], ['stem', 'Dyspepsia'], ['stem', 'Digestive system diseases'], ['stem', 'Dermatitis'], ['stem', 'Asthenia'], ['stem', 'Arthralgia'], ['stem', 'Appetite stimulants'], ['stem', 'Flatulence'], ['stem', 'Antioxidants'], ['stem', 'Anthelmintics'], ['stem', 'Anti-inflammatory agents'], ['root', 'Ulcer'], ['root', 'Urination disorders'], ['root', 'Wounds and injuries'], ['stem', 'Acne vulgaris'], ['root', 'Fever'], ['root', 'Flatulence'], ['None', 'Anti-inflammatory agents'], ['root', 'Jaundice'], ['None', 'Fractures, bone'], ['stem', 'Hyperpigmentation'], ['stem', 'Wounds and injuries'], ['stem', 'Gonorrhea'], ['whole plant', 'Hypotension'], ['stem', 'Headache'], ['None', 'Ulcer'], ['stem', 'Leprosy'], ['stem', 'Snake bites'], ['root', 'Psoriasis']]",Plantae,Menispermaceae,Angiosperms,,"Coscinium fenestratum, Coscinum fenestratum, Coscinium jenestratum","Ayurveda, Siddha, Sowa Rigpa"
