Plant_id,Scientific_name,Plant_Name_Mapped,Plant_Part,Therapeutic_Use
2895,Cochlospermum religiosum,Cochlospermum religiosum,,Wounds and injuries
2895,Cochlospermum religiosum,Cochlospermum religiosum,plant exudate,Syphilis
2895,Cochlospermum religiosum,Cochlospermum religiosum,leaf,Trachoma
2895,Cochlospermum religiosum,Cochlospermum religiosum,flower,General tonic for rejuvenation
2895,Cochlospermum religiosum,Cochlospermum religiosum,leaf,General tonic for rejuvenation
2895,Cochlospermum religiosum,Cochlospermum religiosum,leaf,Syphilis
2895,Cochlospermum religiosum,Cochlospermum religiosum,bark,Cardiovascular system
2895,Cochlospermum religiosum,Cochlospermum religiosum,bark,Contraceptive agents
2895,Cochlospermum religiosum,Cochlospermum religiosum,bark,Diuretics
2895,Cochlospermum religiosum,Cochlospermum religiosum,bark,Hypotension
2895,Cochlospermum religiosum,Cochlospermum religiosum,flower,Analgesics
2895,Cochlospermum religiosum,Cochlospermum religiosum,flower,Cough
2895,Cochlospermum religiosum,Cochlospermum religiosum,flower,Dysentery
2895,Cochlospermum religiosum,Cochlospermum religiosum,flower,Gonorrhea
2895,Cochlospermum religiosum,Cochlospermum religiosum,flower,Hypnotics and sedatives
2895,Cochlospermum religiosum,Cochlospermum religiosum,flower,Jaundice
2895,Cochlospermum religiosum,Cochlospermum religiosum,flower,Diarrhea
2895,Cochlospermum religiosum,Cochlospermum religiosum,flower,Syphilis
2895,Cochlospermum religiosum,Cochlospermum religiosum,flower,Trachoma
2895,Cochlospermum religiosum,Cochlospermum religiosum,flower,Urination disorders
2895,Cochlospermum religiosum,Cochlospermum religiosum,leaf,Analgesics
2895,Cochlospermum religiosum,Cochlospermum religiosum,leaf,Cough
2895,Cochlospermum religiosum,Cochlospermum religiosum,leaf,Diarrhea
2895,Cochlospermum religiosum,Cochlospermum religiosum,leaf,Dysentery
2895,Cochlospermum religiosum,Cochlospermum religiosum,leaf,Gonorrhea
2895,Cochlospermum religiosum,Cochlospermum religiosum,leaf,Hypnotics and sedatives
2895,Cochlospermum religiosum,Cochlospermum religiosum,leaf,Jaundice
2895,Cochlospermum religiosum,Cochlospermum religiosum,flower,Pharyngitis
2895,Cochlospermum religiosum,Cochlospermum religiosum,leaf,Pharyngitis
2896,Cocos nucifera,Cocos nucifera,stem,Digestive system diseases
2896,Cocos nucifera,Cocos nucifera,whole plant,Hair loss
2896,Cocos nucifera,Cocos nucifera,whole plant,Antineoplastic agents
2896,Cocos nucifera,Cocos nucifera,whole plant,Antiviral agents
2896,Cocos nucifera,Cocos nucifera,whole plant,Stomach diseases
2896,Cocos nucifera,Cocos nucifera,whole plant,Bronchitis
2896,Cocos nucifera,Cocos nucifera,whole plant,Fever
2896,Cocos nucifera,Cocos nucifera,whole plant,Laxatives
2896,Cocos nucifera,Cocos nucifera,stem,"Diet, food, and nutrition"
2896,Cocos nucifera,Cocos nucifera,whole plant,Asthenia
2896,Cocos nucifera,Cocos nucifera,shoot,Wounds and injuries
2896,Cocos nucifera,Cocos nucifera,seed,Cathartics
2896,Cocos nucifera,Cocos nucifera,shoot,Asthenia
2896,Cocos nucifera,Cocos nucifera,seed,Cooling effect on body
2896,Cocos nucifera,Cocos nucifera,seed,Toothache
2896,Cocos nucifera,Cocos nucifera,seed,Thirst
2896,Cocos nucifera,Cocos nucifera,seed,Skin diseases
2896,Cocos nucifera,Cocos nucifera,seed,Neoplasms
2896,Cocos nucifera,Cocos nucifera,seed,Laxatives
2896,Cocos nucifera,Cocos nucifera,seed,Hemoptysis
2896,Cocos nucifera,Cocos nucifera,seed,Fever
2896,Cocos nucifera,Cocos nucifera,seed,Diuretics
2896,Cocos nucifera,Cocos nucifera,whole plant,Wounds and injuries
2896,Cocos nucifera,Cocos nucifera,seed,Bronchitis
2896,Cocos nucifera,Cocos nucifera,shoot,Inflammation
2896,Cocos nucifera,Cocos nucifera,,Abdominal pain
2896,Cocos nucifera,Cocos nucifera,,Cough
2896,Cocos nucifera,Cocos nucifera,,Anthelmintics
2896,Cocos nucifera,Cocos nucifera,,Cooling effect on body
2896,Cocos nucifera,Cocos nucifera,,Urination disorders
2896,Cocos nucifera,Cocos nucifera,,Thirst
2896,Cocos nucifera,Cocos nucifera,,Skin diseases
2896,Cocos nucifera,Cocos nucifera,,Laxatives
2896,Cocos nucifera,Cocos nucifera,,Counterirritant
2896,Cocos nucifera,Cocos nucifera,,"Intestinal diseases, parasitic"
2896,Cocos nucifera,Cocos nucifera,,Hyperlipidemias
2896,Cocos nucifera,Cocos nucifera,,Halitosis
2896,Cocos nucifera,Cocos nucifera,,Gonorrhea
2896,Cocos nucifera,Cocos nucifera,,"Fractures, bone"
2896,Cocos nucifera,Cocos nucifera,,Fever
2896,Cocos nucifera,Cocos nucifera,,Hair loss
2896,Cocos nucifera,Cocos nucifera,,Dysentery
2896,Cocos nucifera,Cocos nucifera,,Diarrhea
2896,Cocos nucifera,Cocos nucifera,,Diabetes mellitus
2896,Cocos nucifera,Cocos nucifera,seed,Asthenia
2896,Cocos nucifera,Cocos nucifera,,Cardiotoxins
2896,Cocos nucifera,Cocos nucifera,,Bronchitis
2896,Cocos nucifera,Cocos nucifera,,Asthenia
2896,Cocos nucifera,Cocos nucifera,,Appetite stimulants
2896,Cocos nucifera,Cocos nucifera,,Aphrodisiacs
2896,Cocos nucifera,Cocos nucifera,,"Anti-infective agents, local"
2896,Cocos nucifera,Cocos nucifera,,Anti-infective agents
2896,Cocos nucifera,Cocos nucifera,,Antifungal agents
2896,Cocos nucifera,Cocos nucifera,,Antiemetics
2896,Cocos nucifera,Cocos nucifera,,Diuretics
2896,Cocos nucifera,Cocos nucifera,seed,Appetite stimulants
2896,Cocos nucifera,Cocos nucifera,whole plant,Asthma
2896,Cocos nucifera,Cocos nucifera,seed,Anti-bacterial agents
2896,Cocos nucifera,Cocos nucifera,fruit,Diuretics
2896,Cocos nucifera,Cocos nucifera,fruit,Demulcents
2896,Cocos nucifera,Cocos nucifera,fruit,Contraceptive agents
2896,Cocos nucifera,Cocos nucifera,fruit,Cholera
2896,Cocos nucifera,Cocos nucifera,fruit,Aphrodisiacs
2896,Cocos nucifera,Cocos nucifera,fruit,Antifungal agents
2896,Cocos nucifera,Cocos nucifera,fruit,Anti-bacterial agents
2896,Cocos nucifera,Cocos nucifera,fruit,Anthelmintics
2896,Cocos nucifera,Cocos nucifera,fruit,Hair loss
2896,Cocos nucifera,Cocos nucifera,fruit,Abscess
2896,Cocos nucifera,Cocos nucifera,flower,Uterine diseases
2896,Cocos nucifera,Cocos nucifera,flower,Urination disorders
2896,Cocos nucifera,Cocos nucifera,fruit,Dyspepsia
2896,Cocos nucifera,Cocos nucifera,flower,Leprosy
2896,Cocos nucifera,Cocos nucifera,flower,Fever
2896,Cocos nucifera,Cocos nucifera,flower,Edema
2896,Cocos nucifera,Cocos nucifera,flower,Earache
2896,Cocos nucifera,Cocos nucifera,flower,Dyspepsia
2896,Cocos nucifera,Cocos nucifera,flower,Dysentery
2896,Cocos nucifera,Cocos nucifera,flower,Diuretics
2896,Cocos nucifera,Cocos nucifera,flower,Diarrhea
2896,Cocos nucifera,Cocos nucifera,flower,Diabetes mellitus
2896,Cocos nucifera,Cocos nucifera,flower,Astringents
2896,Cocos nucifera,Cocos nucifera,flower,Asthenia
2896,Cocos nucifera,Cocos nucifera,flower,Aphrodisiacs
2896,Cocos nucifera,Cocos nucifera,seed,Aphrodisiacs
2896,Cocos nucifera,Cocos nucifera,flower,Hemoptysis
2896,Cocos nucifera,Cocos nucifera,fruit,Fever
2896,Cocos nucifera,Cocos nucifera,fruit,Burns
2896,Cocos nucifera,Cocos nucifera,fruit,Gastroenteritis
2896,Cocos nucifera,Cocos nucifera,root,Wounds and injuries
2896,Cocos nucifera,Cocos nucifera,root,Uterine diseases
2896,Cocos nucifera,Cocos nucifera,root,Urination disorders
2896,Cocos nucifera,Cocos nucifera,root,Pharyngitis
2896,Cocos nucifera,Cocos nucifera,root,Liver diseases
2896,Cocos nucifera,Cocos nucifera,root,Laryngeal diseases
2896,Cocos nucifera,Cocos nucifera,root,Helminthiasis
2896,Cocos nucifera,Cocos nucifera,fruit,Gastritis
2896,Cocos nucifera,Cocos nucifera,root,Diuretics
2896,Cocos nucifera,Cocos nucifera,root,Central nervous system diseases
2896,Cocos nucifera,Cocos nucifera,root,Bronchitis
2896,Cocos nucifera,Cocos nucifera,root,Astringents
2896,Cocos nucifera,Cocos nucifera,root,Anthelmintics
2896,Cocos nucifera,Cocos nucifera,root,Gonorrhea
2896,Cocos nucifera,Cocos nucifera,leaf,Hypoglycemic agents
2896,Cocos nucifera,Cocos nucifera,root,Abortifacient agents
2896,Cocos nucifera,Cocos nucifera,fruit,Laxatives
2896,Cocos nucifera,Cocos nucifera,fruit,Pregnancy
2896,Cocos nucifera,Cocos nucifera,fruit,Thirst
2896,Cocos nucifera,Cocos nucifera,fruit,Tinea
2896,Cocos nucifera,Cocos nucifera,fruit,Immunomodulation
2896,Cocos nucifera,Cocos nucifera,fruit,Urologic diseases
2896,Cocos nucifera,Cocos nucifera,fruit,Cooling effect on body
2896,Cocos nucifera,Cocos nucifera,leaf,Abscess
2896,Cocos nucifera,Cocos nucifera,leaf,Antifungal agents
2896,Cocos nucifera,Cocos nucifera,leaf,Diuretics
2896,Cocos nucifera,Cocos nucifera,fruit,Urination disorders
2897,Codariocalyx motorius,Codariocalyx motorius,root,Fever
2897,Codariocalyx motorius,Codariocalyx motorius,root,Cough
2897,Codariocalyx motorius,Codariocalyx motorius,root,Dysentery
2897,Codariocalyx motorius,Codariocalyx motorius,root,Emollients
2897,Codariocalyx motorius,Codariocalyx motorius,root,Asthma
2897,Codariocalyx motorius,Codariocalyx motorius,,Liver diseases
2897,Codariocalyx motorius,Codariocalyx motorius,root,Liver diseases
2897,Codariocalyx motorius,Codariocalyx motorius,,Diarrhea
2897,Codariocalyx motorius,Codariocalyx motorius,,Dysentery
2897,Codariocalyx motorius,Codariocalyx motorius,,Hypoglycemic agents
2897,Codariocalyx motorius,Codariocalyx motorius,root,Appetite stimulants
2897,Codariocalyx motorius,Codariocalyx motorius,root,Laxatives
2897,Codariocalyx motorius,Codariocalyx motorius,leaf,Wounds and injuries
2897,Codariocalyx motorius,Codariocalyx motorius,leaf,Aphrodisiacs
2897,Codariocalyx motorius,Codariocalyx motorius,leaf,Vomiting
2897,Codariocalyx motorius,Codariocalyx motorius,leaf,Wound healing
2897,Codariocalyx motorius,Codariocalyx motorius,fruit,Antipyretics
2897,Codariocalyx motorius,Codariocalyx motorius,fruit,Aphrodisiacs
2897,Codariocalyx motorius,Codariocalyx motorius,fruit,Diuretics
2897,Codariocalyx motorius,Codariocalyx motorius,fruit,General tonic for rejuvenation
2897,Codariocalyx motorius,Codariocalyx motorius,leaf,Antipyretics
2897,Codariocalyx motorius,Codariocalyx motorius,fruit,Wounds and injuries
2897,Codariocalyx motorius,Codariocalyx motorius,leaf,Diuretics
2897,Codariocalyx motorius,Codariocalyx motorius,leaf,Dysentery
2897,Codariocalyx motorius,Codariocalyx motorius,leaf,Fever
2897,Codariocalyx motorius,Codariocalyx motorius,leaf,Headache
2897,Codariocalyx motorius,Codariocalyx motorius,leaf,General tonic for rejuvenation
2897,Codariocalyx motorius,Codariocalyx motorius,leaf,Cholera
2898,Codiaeum variegatum,Codiaeum variegatum,leaf,Urination disorders
2898,Codiaeum variegatum,Codiaeum variegatum,whole plant excluding root,Antineoplastic agents
2898,Codiaeum variegatum,Codiaeum variegatum,leaf,Hypnotics and sedatives
2898,Codiaeum variegatum,Codiaeum variegatum,leaf,Antineoplastic agents
2898,Codiaeum variegatum,Codiaeum variegatum,leaf,Antifungal agents
2898,Codiaeum variegatum,Codiaeum variegatum,aerial part,Antineoplastic agents
2898,Codiaeum variegatum,Codiaeum variegatum,leaf,Cathartics
2901,Codonopsis ovata,Codonopsis ovata,whole plant excluding root,Contraceptive agents
2901,Codonopsis ovata,Codonopsis ovata,,Wounds and injuries
2901,Codonopsis ovata,Codonopsis ovata,,Ulcer
2901,Codonopsis ovata,Codonopsis ovata,,Stomach diseases
2901,Codonopsis ovata,Codonopsis ovata,,General tonic for rejuvenation
2901,Codonopsis ovata,Codonopsis ovata,,Digestive system diseases
2901,Codonopsis ovata,Codonopsis ovata,,Contusions
2901,Codonopsis ovata,Codonopsis ovata,,Appetite stimulants
2901,Codonopsis ovata,Codonopsis ovata,,Antirheumatic agents
2901,Codonopsis ovata,Codonopsis ovata,root,Wounds and injuries
2901,Codonopsis ovata,Codonopsis ovata,leaf,Wounds and injuries
2901,Codonopsis ovata,Codonopsis ovata,root,Joint diseases
2901,Codonopsis ovata,Codonopsis ovata,root,Contusions
2901,Codonopsis ovata,Codonopsis ovata,leaf,Ulcer
2901,Codonopsis ovata,Codonopsis ovata,leaf,Joint diseases
2901,Codonopsis ovata,Codonopsis ovata,leaf,Contusions
2901,Codonopsis ovata,Codonopsis ovata,leaf,Arthralgia
2901,Codonopsis ovata,Codonopsis ovata,fruit,Abscess
2901,Codonopsis ovata,Codonopsis ovata,flower,Skin diseases
2901,Codonopsis ovata,Codonopsis ovata,flower,Blister
2901,Codonopsis ovata,Codonopsis ovata,root,Ulcer
2914,Coelogyne cristata,Coelogyne cristata,whole plant,Diuretics
2914,Coelogyne cristata,Coelogyne cristata,whole plant,Antineoplastic agents
2914,Coelogyne cristata,Coelogyne cristata,stem,"Influenza, human"
2914,Coelogyne cristata,Coelogyne cristata,fruit,Thrombosis
2914,Coelogyne cristata,Coelogyne cristata,stem,Common cold
2919,Coelogyne nitida,Coelogyne nitida,whole plant,Diuretics
2919,Coelogyne nitida,Coelogyne nitida,,Diuretics
2921,Coelogyne ovalis,Coelogyne ovalis,whole plant,Cardiovascular system
2921,Coelogyne ovalis,Coelogyne ovalis,whole plant,Parasympatholytics
2924,Coelogyne stricta,Coelogyne stricta,stem,Fever
2924,Coelogyne stricta,Coelogyne stricta,stem,Headache
2924,Coelogyne stricta,Coelogyne stricta,whole plant,Antiprotozoal agents
2924,Coelogyne stricta,Coelogyne stricta,whole plant,Cardiovascular system
2927,Coffea arabica,Coffea arabica,seed,Diuretics
2927,Coffea arabica,Coffea arabica,aerial part,Parasympatholytics
2927,Coffea arabica,Coffea arabica,,Delirium
2927,Coffea arabica,Coffea arabica,,Deodorants
2927,Coffea arabica,Coffea arabica,,Diarrhea
2927,Coffea arabica,Coffea arabica,,Disinfectants
2927,Coffea arabica,Coffea arabica,,Diuretics
2927,Coffea arabica,Coffea arabica,,Fever
2927,Coffea arabica,Coffea arabica,,Asthma
2927,Coffea arabica,Coffea arabica,,Gastrointestinal diseases
2927,Coffea arabica,Coffea arabica,,Heart diseases
2927,Coffea arabica,Coffea arabica,,Hysteria
2927,Coffea arabica,Coffea arabica,,Migraine disorders
2927,Coffea arabica,Coffea arabica,,Pellagra
2927,Coffea arabica,Coffea arabica,,Tremor
2927,Coffea arabica,Coffea arabica,,Whooping cough
2927,Coffea arabica,Coffea arabica,,Gout
2927,Coffea arabica,Coffea arabica,,Antipyretics
2927,Coffea arabica,Coffea arabica,,Intestinal diseases
2927,Coffea arabica,Coffea arabica,whole plant,Cardiovascular system
2927,Coffea arabica,Coffea arabica,leaf,Fever
2927,Coffea arabica,Coffea arabica,seed,Anti-bacterial agents
2927,Coffea arabica,Coffea arabica,seed,Antifungal agents
2927,Coffea arabica,Coffea arabica,seed,Antirheumatic agents
2927,Coffea arabica,Coffea arabica,whole plant,Central nervous system diseases
2927,Coffea arabica,Coffea arabica,seed,Cardiotonic agents
2927,Coffea arabica,Coffea arabica,seed,Diabetes mellitus
2927,Coffea arabica,Coffea arabica,seed,Effects on central nervous system
2927,Coffea arabica,Coffea arabica,seed,Fever
2927,Coffea arabica,Coffea arabica,seed,Headache
2927,Coffea arabica,Coffea arabica,seed,Hypoglycemic agents
2927,Coffea arabica,Coffea arabica,seed,Neuralgia
2927,Coffea arabica,Coffea arabica,seed,General tonic for rejuvenation
2927,Coffea arabica,Coffea arabica,seed,Respiratory system agents
2927,Coffea arabica,Coffea arabica,seed,Diarrhea
2928,Coffea benghalensis,Coffea benghalensis,whole plant excluding root,Cardiovascular system
2928,Coffea benghalensis,Coffea benghalensis,aerial part,Hypotension
2928,Coffea benghalensis,Coffea benghalensis,leaf,Fever
2929,Coffea canephora,Coffea canephora,,Central nervous system diseases
2933,Coffea robusta,Coffea canephora,,Central nervous system diseases
2938,Coix lacryma-jobi,Coix lacryma-jobi,root,Obesity
2938,Coix lacryma-jobi,Coix lacryma-jobi,seed,Immunomodulation
2938,Coix lacryma-jobi,Coix lacryma-jobi,seed,Menorrhagia
2938,Coix lacryma-jobi,Coix lacryma-jobi,seed,Neoplasms
2938,Coix lacryma-jobi,Coix lacryma-jobi,seed,Parasympatholytics
2938,Coix lacryma-jobi,Coix lacryma-jobi,seed,Pectoralis muscles
2938,Coix lacryma-jobi,Coix lacryma-jobi,seed,Pneumonia
2938,Coix lacryma-jobi,Coix lacryma-jobi,seed,General tonic for rejuvenation
2938,Coix lacryma-jobi,Coix lacryma-jobi,seed,Stomach ulcer
2938,Coix lacryma-jobi,Coix lacryma-jobi,seed,Hematologic diseases
2938,Coix lacryma-jobi,Coix lacryma-jobi,seed,Wounds and injuries
2938,Coix lacryma-jobi,Coix lacryma-jobi,,Anthrax
2938,Coix lacryma-jobi,Coix lacryma-jobi,,Antineoplastic agents
2938,Coix lacryma-jobi,Coix lacryma-jobi,,Diarrhea
2938,Coix lacryma-jobi,Coix lacryma-jobi,,Diuretics
2938,Coix lacryma-jobi,Coix lacryma-jobi,,Fever
2938,Coix lacryma-jobi,Coix lacryma-jobi,,Laxatives
2938,Coix lacryma-jobi,Coix lacryma-jobi,,Menstruation disturbances
2938,Coix lacryma-jobi,Coix lacryma-jobi,,Smallpox
2938,Coix lacryma-jobi,Coix lacryma-jobi,seedling,Anti-infective agents
2938,Coix lacryma-jobi,Coix lacryma-jobi,seed,Gout
2938,Coix lacryma-jobi,Coix lacryma-jobi,root,Menstruation disturbances
2938,Coix lacryma-jobi,Coix lacryma-jobi,seed,Diuretics
2938,Coix lacryma-jobi,Coix lacryma-jobi,aerial part,Parasympatholytics
2938,Coix lacryma-jobi,Coix lacryma-jobi,seed,Dysentery
2938,Coix lacryma-jobi,Coix lacryma-jobi,fruit,Common cold
2938,Coix lacryma-jobi,Coix lacryma-jobi,fruit,Diarrhea
2938,Coix lacryma-jobi,Coix lacryma-jobi,fruit,Fatigue
2938,Coix lacryma-jobi,Coix lacryma-jobi,fruit,Inflammation
2938,Coix lacryma-jobi,Coix lacryma-jobi,fruit,"Stomatitis, aphthous"
2938,Coix lacryma-jobi,Coix lacryma-jobi,fruit,Urinary bladder diseases
2938,Coix lacryma-jobi,Coix lacryma-jobi,leaf,Diabetes mellitus
2938,Coix lacryma-jobi,Coix lacryma-jobi,root,Antiemetics
2938,Coix lacryma-jobi,Coix lacryma-jobi,,Dysentery
2938,Coix lacryma-jobi,Coix lacryma-jobi,root,Eye diseases
2938,Coix lacryma-jobi,Coix lacryma-jobi,root,Dysuria
2938,Coix lacryma-jobi,Coix lacryma-jobi,seed,Cardiovascular system
2938,Coix lacryma-jobi,Coix lacryma-jobi,seed,Appetite stimulants
2938,Coix lacryma-jobi,Coix lacryma-jobi,seed,Antirheumatic agents
2938,Coix lacryma-jobi,Coix lacryma-jobi,seed,Cathartics
2938,Coix lacryma-jobi,Coix lacryma-jobi,seed,Diabetes mellitus
2938,Coix lacryma-jobi,Coix lacryma-jobi,seed,Analgesics
2938,Coix lacryma-jobi,Coix lacryma-jobi,root,Urination disorders
2938,Coix lacryma-jobi,Coix lacryma-jobi,root,Menorrhagia
2938,Coix lacryma-jobi,Coix lacryma-jobi,seed,Antineoplastic agents
2939,Cola acuminata,Cola acuminata,seed,Astringents
2939,Cola acuminata,Cola acuminata,seed,Antiperiodic
2939,Cola acuminata,Cola acuminata,seed,General tonic for rejuvenation
2939,Cola acuminata,Cola acuminata,seed,Heartburn
2939,Cola acuminata,Cola acuminata,seed,Dysentery
2939,Cola acuminata,Cola acuminata,seed,Diarrhea
2939,Cola acuminata,Cola acuminata,seed,Colic
2939,Cola acuminata,Cola acuminata,seed,Aphrodisiacs
2939,Cola acuminata,Cola acuminata,seed,Antiemetics
2939,Cola acuminata,Cola acuminata,seed,Abdominal pain
2939,Cola acuminata,Cola acuminata,leaf,Parasympatholytics
2939,Cola acuminata,Cola acuminata,fruit,General tonic for rejuvenation
2939,Cola acuminata,Cola acuminata,fruit,Nervous system diseases
2939,Cola acuminata,Cola acuminata,fruit,Astringents
2939,Cola acuminata,Cola acuminata,bark,General tonic for rejuvenation
2939,Cola acuminata,Cola acuminata,bark,Nervous system diseases
2939,Cola acuminata,Cola acuminata,bark,Astringents
2939,Cola acuminata,Cola acuminata,bark,Colic
2942,Colebrookea oppositifolia,Colebrookea oppositifolia,whole plant,Insecticides
2942,Colebrookea oppositifolia,Colebrookea oppositifolia,,Anti-infective agents
2942,Colebrookea oppositifolia,Colebrookea oppositifolia,,Sprains and strains
2942,Colebrookea oppositifolia,Colebrookea oppositifolia,,Eye pain
2942,Colebrookea oppositifolia,Colebrookea oppositifolia,,Hemostasis
2942,Colebrookea oppositifolia,Colebrookea oppositifolia,root,Parasympatholytics
2942,Colebrookea oppositifolia,Colebrookea oppositifolia,,Wounds and injuries
2942,Colebrookea oppositifolia,Colebrookea oppositifolia,,Contusions
2942,Colebrookea oppositifolia,Colebrookea oppositifolia,root,Epilepsy
2942,Colebrookea oppositifolia,Colebrookea oppositifolia,whole plant,Antifungal agents
2942,Colebrookea oppositifolia,Colebrookea oppositifolia,root,Brain diseases
2942,Colebrookea oppositifolia,Colebrookea oppositifolia,root,Central nervous system diseases
2942,Colebrookea oppositifolia,Colebrookea oppositifolia,leaf,Antispermatogenic agents
2942,Colebrookea oppositifolia,Colebrookea oppositifolia,leaf,Asthma
2942,Colebrookea oppositifolia,Colebrookea oppositifolia,leaf,Contraceptive agents
